i want to leave you with one last thought .	最後我想留給你們一個想法 。
and because you are possessed , you are taken by the spirit how can you be harmed ?	由於你有所認知 , 你被精神所帶走 , 你要如何被傷害 ?
most of this growth will occur in the urban areas of the world's poorest countries .	世界上最貧窮的國家 , 大部分的成長都會發生在都市地區 。
and i said , " shallow affect , an inability to experience a range of emotions . "	我說: 「 淺淺的影響 , 體驗各種情緒的能力 。 」
we don't need animal products , and we certainly don't need white bread or coke .	我們不需要動物產品 , 我們當然不需要白麵包或可口可樂 。
they were talking about how their favorite characters were the giant sandworms .	他們在談論他們最喜歡的角色是巨大的沙蟲 。
and that is when it dawned on me that i didn't have to be fivefootfive anymore .	那時 , 我突然覺得我不再需要五英尺 。
here's a blue whale call at 50 miles , which was distant for the humpback .	這是一隻藍鯨在50英里內打來的 , 這隻鯨很遙遠 。
receipts go down , some spending programs go up , but most of it is not because of that .	收到的收入下降 , 有些支出計劃會上升 , 但大部分都不是因為這樣 。
dave strudwick: so what we're going to do —student: 5c .	davesterudwick:所以我們要做的是:5c 。
we're trying to figure out how to build technologies that let us look at and repair the brain .	我們試圖想出如何建立技術 , 讓我們能觀察並修復大腦 。
and therefore , that comes with consequences , and we just have to do the best we can .	因此 , 這帶來了後果 , 我們只需要盡我們所能做到最好 。
you had these stacks of cards , and you could create links in between the cards .	你有這些卡片 , 你可以在牌之間建立連結 。
i had a friend tell me , " don't worry about how much you like the work you're doing now .	我有個朋友告訴我: 「 別擔心你現在的工作有多喜歡 。
it's called the streaming trials . we call it " tracking " here in the states .	叫做流行試驗 。 我們稱之為 「 追蹤 」 。
so there's these two dinosaurs , t . rex and nanotyrannus .	這裡有兩個恐龍 , t.rex和奈米rannunus 。
philip has been a close collaborator on all the visualizations you're seeing .	philip是你所看到的所有視覺化的近距離合作者 。
it's not easy , and perhaps it's even a bit embarrassing , isn't it ?	這不容易 , 甚至有點尷尬 , 對吧 ?
but if you want to live a memorable life , you have to be the kind of person who remembers to remember .	但如果你想活著 , 你必須要是那種記得的人 。
some believe this incident alone set east/west relations back a decade .	有些人相信 , 光是這個事件 , 就能在十年內建立東、最糟糕的關係 。
they knew i loved to read , they knew i loved to draw , they knew i adored prince .	他們知道我喜歡閱讀 , 他們知道我喜歡畫 , 他們知道我同意王子 。
sadly , the suicide rate among black children has doubled in the past 20 years .	可惜的是 , 在過去20年間 , 黑人孩子自殺率增加了兩倍 。
he conceived arthur , lancelot , and guinevere’s love triangle .	他構想了亞瑟、祖羅、幾內維的愛三角形 。
so if they retaliate with the same force , the first person will think it's been escalated .	所以 , 如果他們用同樣的力量來回應 , 第一個人會認為它是被升級的 。
he was trying to confide in me i said , " you have no idea what you're talking about . "	他說: 「 你不知道你在說什麼 。 」
and so therefore , these three regions combined start to present a really interesting challenge for the world .	因此 , 這三個區域結合起來 , 開始為世界提出一個很有趣的挑戰 。
along with his great ideas , plato had a few that haven't exactly stood the test of time .	與他偉大的想法 , 柏拉圖有少數人不完全站在時間測試中 。
so my first insight is that , for some reason , we associate poetry with being human .	所以我的第一個見解是 , 基於某些原因 , 我們將詩與人類連結在一起 。
a recent study estimates that without antibiotics , one out of ever six would die .	最近一項研究估計 , 如果沒有抗生素 , 六分之一會死亡 。
my self became defined by otherness , which meant that , in that social world , i didn't really exist .	我的自我被別人定義 , 也就是說 , 在那個社會世界裡 , 我並不存在 。
but if i were , i'll tell you , my money would be on that stuff , it would be on seaweed .	但如果我是 , 我會告訴你 , 我的錢會在上面 , 那會在海草上 。
so i look up and i'm thinking , maybe he's still going to think i'm kind of cute . "	所以我抬頭看 , 我心想 , 也許他還是會覺得我很可愛 。 」
now , if you notice that the first follower is actually an underestimated form of leadership in itself .	如果你注意到第一位追隨者其實是低估的領導形式 。
we need to slow down the speed of this virus , which is why we do social distancing .	我們需要緩慢這種病毒的速度 , 這就是為什麼我們會做社會分散 。
it also is the first species to have its own website encoded in its genetic code .	它也是第一個有自己的網站編碼在其基因編碼的物種 。
but at the end of seven years , not one cell in your body remains from what was there seven years ago .	但在七年後 , 你身體裡沒有一個細胞仍然是七年前存在的 。
it's called agreeableness , one the major dimensions of personality across cultures .	它叫做 「 同意 」 , 在文化中 , 個人特質的主要維度之一 。
and let's not forget that 75 countries still criminalize homosexuality today .	別忘了 , 現今75個國家仍然犯罪同性戀 。
and when you choose to connect with others under stress , you can create resilience .	當你選擇在壓力下與其他人連結時 , 你可以創造出恢復力 。
and this is such an inversion , and such a wonderful example of children being the agents of change .	這是個很棒的例子 , 兒童是改變的主管 。
he said gdp " measures everything in short , except that which makes life worthwhile . "	他說gdp , 簡單來說 , 衡量一切 , 除了這使生命值得 。 」
i've learned so much from them: love , compassion , imagination and such creativity .	我從他們身上學到了很多:愛、同情、想像力和創意 。
you mean when he established sole authority and became emperor of rome .	你的意思是 , 當他建立了獨立權威 , 成為羅馬的皇帝 。
and in fact , right now in many states , you can go out and you can buy bioluminescent pets .	事實上 , 現在 , 在許多州 , 你可以出去買生物螢光素寵物 。
now , music is my passion , but physics also used to be an interest of mine .	音樂是我的熱情 , 但物理學也曾經是我的興趣 。
that ability to send a message saying , " this is where i am , " is really , really important .	傳達訊息的能力 , 說: 「 這就是我所在的地方 。 」 真的很重要 。
