i want to leave you with one last thought .	最後我想留給各位一個想法 。
they live in an environment of chemosynthesis .	他們生活在化療的環境中 。
it's the bottom line , the dollar line .	這是最底線 , 美金線 。
and ems also have some more action possibilities .	仿真腦也有更多行動的可能性 。
not very well , it turns out . i can't do that .	結果發現 , 我做不到 。
they should be dedicated mainly to knowledge production .	他們應該專注在知識生產上 。
ten percent of americans don't disappear every year .	百分之十的美國人每年不會消失 。
this woman is an extraordinary grandmother .	這位女士是一位非凡的祖母 。
so this is like the stealth bomber of the ocean .	這就像是海洋的儲存炸彈 。
it was an account controlled only by rita .	它只由里達控制 。
and we reject any story that contradicts it .	我們拒絕任何會矛盾的故事 。
and that's their problem ; we're eating them to death .	這是他們的問題 , 我們吃掉他們死去 。
you have to create the circumstances where they show themselves .	你必須創造出他們自己展示的環境 。
how do you do it from the power of the consumer up ?	你要怎麼從消費者的力量來做呢 ?
what if addiction is an adaptation to your environment ?	如果上癮對你的環境有適應性呢 ?
and the good news is that we managed to help change the law .	好消息是 , 我們能夠協助改變法律 。
and it's so interesting that i thought i would tell you about it .	我覺得很有趣的是 , 我想我會告訴你們這件事 。
it's the second highest contributor to climate change .	這是氣候變遷的第二大貢獻 。
could it be that we don't need to go to school at all ?	難道我們根本不需要上學 ?
so we need to think differently about agriculture science .	所以我們需要用不同的方式思考農業科學 。
that's all i'm trying to do , all day long .	這就是我在做的 , 整天都在做的 。
so it's a consumerdriven coop .	所以這是消費者驅動的coop 。
this is an averagesize greenlandic iceberg .	這是一個平均格陵蘭島冰山 。
it's this deep sense of trust and cooperation .	這是深刻的信任和合作感 。
the odds were massively stacked against them .	這些機率被大量對抗 。
and so i think that's what it all boils down to .	所以我認為這一切都歸功於此 。
so , gently touch the tip of a needle .	所以 , 先生摸針的尖端 。
and this is , again , the point i'm trying to make .	這又是 , 我想要做的重點 。
that's where all the resources come from .	這就是所有資源來源的地方 。
so here we are back to the horse and buggy .	所以 , 我們回到馬和叢林裡 。
we don't value our own traditional knowledge .	我們不珍視傳統知識 。
now , i lose a lot of arguments .	我失去了很多爭論 。
and it's also deeply embedded in our lives .	它也深植在我們的生活中 。
identical in shape , size , spectral content .	相同的形狀、大小、光譜內容 。
sleeping at night enhances our creativity .	晚上睡眠增強我們的創意 。
but what they're also telling me is that they have fears .	但他們也告訴我 , 他們有恐懼 。
but i wasn't weak ; i was a high achiever .	但我沒有弱點 ; 我是個高成就者 。
and what was born is what we call today the disability rights movement .	出生時 , 我們稱之為殘疾權利運動 。
the platinum layers are the muscle .	平原層是肌肉 。
we just dismiss it out of our consciousness .	我們只是把它從意識中消失 。
and most of those losses are because of things we know .	而大部分的損失 , 是因為我們所知道的 。
but it's the '80s , it's cool .	但它是80年代 , 很酷 。
i see cats and dogs walking towards me .	我看到貓和狗走向我 。
i went to the democratic republic of congo .	我去剛果民主共和國 。
what we're talking about today is also rocket science .	我們今天要談的是火箭科學 。
so that's it . that's it . that's it .	就這樣 。 就這樣 。 就是這樣 。
and we take advantage of something that is very simple .	我們採取非常簡單的東西的優勢 。
and so we walked back up to the mountain two days later .	兩天後我們回到山上 。
only , i think it's quite a big blow again .	只有如此 , 我覺得再次大爆炸了 。
i'd like for you to take a moment to imagine this with me .	我想請各位和我一起想像一下 。
you can add a third dimensionality to the film .	你可以把三維空間加到電影中 。
how many people are trying to learn english worldwide ?	全世界有多少人試圖學習英文 ?
and when he presented the project to me , he started crying .	當他向我展示這個計畫時 , 他開始哭泣 。
not the work , the work was still oftentimes as dark as ever .	不是工作 , 工作經常是黑暗的 。
and i stumbled across something called " cancer stem cells . "	我偶然發現了一種叫做癌症幹細胞的東西 。
i said , " what did you burn , marlene ? "	我說: 「 你燃燒了什麼 ? 瑪琳 ? 」
oh great ! yeah . yeah you can all stop calling now !	喔好 ! 是啊 , 你們現在都可以停止打電話了 !
that second memory probably isn't as strong , but why not ?	第二個記憶可能不是那麼強壯 , 但為什麼不 ?
everybody knows , you should absolutely not work with your spouse .	大家都知道 , 你絕對不該和你的配偶合作 。
those colorful , outofthebox kind of thinkers .	那些有色、外在的思想家 。
we've got to attack that brand in front of them .	我們得要攻擊他們面前的品牌 。
and the half a turn is halfway between the six pointed stars .	半圈是六點星之間的一半 。
in the next scene , walle comes back to life .	接下來的景象是 , 牆壁回到生命中 。
do they go from one side of the pacific to the other ?	他們是不是從太平洋的一邊到另一邊 ?
being queer and trans is about creating new ways of existing .	身為酷兒和變性人 , 重點是創造新的存在方式 。
and then he said , " why would they vote for him ? "	然後他說: 「 為什麼他們會投票給他 ? 」
taio rocha uses making soap as a technology of learning .	taiorocha用肥皂作為學習的技術 。
a couple years later , the movie " jaws " came out .	幾年後 , 電影《猶太人》出版了 。
well , something like technorati is supplying that .	嗯 , 像科技產品一樣 , 就是供應它 。
a key notion in those equations is fitness .	那些方程式中的關鍵概念是體力 。
come on , they live in big houses , they have big cars .	拜託 , 他們住在大房子裡 , 他們有大車 。
and then i made it 32 more times , and then it worked . "	然後我再次讓它有32倍的效果 。 」
how many of you are augmented cyborgs ?	在座有多少人被加速了cyborgs ?
and after 35/36 years , it's still going on .	在35/36年後 , 它仍然持續著 。
the bigger question is , what do you do about the value down here ?	更大的問題是 , 你下面的價值是什麼 ?
the point is then recorded into a 3d visualization program .	重點是 , 被記錄成3d視覺化的計畫 。
when they don't work , someone or something is to blame .	當他們不行時 , 有人會怪罪 。
and what happens is that people , they start to see themselves in this space .	結果是 , 人們開始在這個空間中看到自己 。
